,0,1,2,3,4,5,6,7,8,9
PDIA6,-0.2012624007052885,0.160928089962996,0.19850171803250558,0.2535527102711403,-0.5270088026678726,0.3306972304730026,0.04404620700011647,-0.28379202938740267,0.16142577220776097,0.08666113310987075
COA1,0.40724029623927527,-0.27645640186203424,-0.1701564243859303,-0.033181244033750626,0.23294042365516854,0.3407204738740777,0.29960621565804185,-0.3443121876173558,0.003974986979937026,-0.1897366049145207
CELF2,0.2958331458896052,-0.640385393694704,0.4423447359725374,0.22273044323327043,0.2848592346673444,0.5231384554214954,-0.11889339462264746,0.4488441690639671,0.06359235555415904,0.30506333583423717
DDX6,0.37689016191943925,-0.43139365541056934,-0.3156992375097511,0.35300167954526646,0.12432862515268148,0.04778232943833193,-0.19091122121669254,0.397328538327116,0.23685578788579584,0.4322034865065901
SRSF11,0.10452030313515501,-0.065199556364041,-0.29728913001304763,0.03578997792710989,-0.2291468304518157,0.01733060730539547,0.2206746870005042,-0.026019336040956288,0.20329267135525614,0.13148492510022228
RSL1D1,-0.46636711140129017,-0.5248626287188852,-0.43371459519710664,0.05522011793959915,0.12297640102366036,-0.17440561537877838,0.5516683695798761,-0.07703953707002067,0.3845525254721561,-0.2672512832796253
REXO1L1,0.5109389100825613,0.28365035027551827,-0.13685473792401315,-0.0028242885153724785,0.7913365103439197,0.026268991413520383,0.5191935360307459,-0.1677244607008538,-0.07551810035752111,-0.42031394157636104
CIAO1,0.27987667639280767,-0.20116157094376036,0.04914535130187235,0.18567273285787017,-0.06254455449963836,0.40662923927701855,0.21282292199928088,-0.4301281350804396,0.11289955251702256,-0.33332976330482916
NDUFC2,0.22537803179707921,0.27424158090011475,0.47906576117941896,0.3041954345710735,-0.04028801728230107,0.05243954577103725,0.45892552066067877,-0.2971926738920315,0.3442846367388836,-0.12245703884305119
PRELID1,-0.24007015870688886,-0.37034467257083065,0.008239063895668433,-0.08751934779136532,-0.36519310108217085,-0.05189345330689055,-0.001861514273865912,-0.5278680264755392,0.13727593687344172,0.2419834207811264
XRCC5,0.0017281270287371146,-0.18354563112221514,0.012967242904678896,-0.05117028109379095,-0.36622507093012685,0.17053833147262282,0.16001290692007883,-0.08173336838924833,0.3990780854367033,0.19928289059395565
C11orf31,-0.3746250881385191,-0.2994105691644987,0.205311665604941,0.37704567394497795,-0.02915640047227385,0.22401571700483586,-0.012013442272816519,-0.15821343429297388,0.016266221149010756,-0.11520660266358046
SYNGR2,-0.19479669601872016,0.12377984577346121,0.0038816157519697284,0.3314933768138217,0.15394151702835238,0.01876287982886221,-0.41967874758864854,-0.5525615057131037,-0.2215632836519677,0.6491365479252342
LIMS1,0.10161950727820251,0.3359317580595399,-0.16742777487351748,0.018333992187455135,0.20040622754339438,0.44623683933089864,-0.06902871579251271,-0.3939871582242828,-0.025327518528184774,0.3766732158821684
LPP,0.3845820897092459,0.33630795586540635,-0.3949994544097476,0.08115746792918549,0.5627386776013364,0.0029074074323222725,0.43066336304482056,-0.3122926164363817,-0.14066539781093618,-0.3609369100058139
DYNLL1,-0.23629980480016613,-0.07017918696044669,0.36941314396922914,0.2344644462404406,-0.3003871472581225,0.2387041524099788,0.08031161788286911,-0.27690706265162446,0.07527541201653494,-0.03497344015981434
PDCD4,-0.1818196252287586,-0.14107934410496614,-0.4626048145377688,0.22305944125911423,0.2754406916729022,0.27817591653152585,-0.11350698501102026,0.2091681047916153,0.3875489960721586,0.3143614865578844
PLAC8,0.07190658417884853,-0.23224046905486223,-0.6789947115825902,0.08200281497909821,0.6283005339654104,-0.045397718086846874,-0.13187495737155322,-0.2507127362566585,-0.09223325239934073,0.2051899947460363
ZNF207,-0.06278323239012831,-0.05895388033283308,0.10326115465699333,0.2738307079766709,-0.1785259655926103,0.43692003532650087,-0.31464636463433776,-0.16823440913785612,0.29727799282197465,0.14133274879311294
WDR55,0.21930225964035502,-0.20079856501117155,-0.35742956037729046,-0.10263561438170163,0.34068374091550324,0.26807460034592584,0.45184537247449924,-0.27328179566362465,-0.008146776802052948,-0.09866561477869823
ATP5H,-0.34856678116879486,-0.22178043086860563,0.2708650134497189,0.2909188685501718,-0.1788917003597414,0.1348944928116396,0.050240250257743625,-0.2422260179332197,0.275226482497288,-0.03785094400993466
XIAP,0.20776181349402179,0.160108276739802,-0.36876325457721737,0.1295843495052382,0.7054345561481167,0.42724356543279124,0.2556504890821026,-0.21957938897901402,-0.09310576863465202,-0.14452617955619484
DBI,-0.20814890550685947,-0.2758244041585236,0.3316336018335974,-0.034267510135795036,-0.30785103961269433,0.13449860551478393,0.13230301138184836,-0.4731416525014214,0.22248741279973125,0.13338650498768134
NUDC,-0.08205686837966857,-0.11124852984657381,0.05122743369443972,-0.07731559754331072,-0.20439412243833202,0.20545674049301052,0.4899824339650144,-0.3368766318471782,0.39178128362971093,-0.1840651531086603
LRPAP1,0.019778004843044754,-0.001289840407662871,0.3212257240414024,0.6053011658733991,0.0505413077573323,0.5911354687965554,-0.1844378887765207,-0.5717753897371114,-0.5218988322028241,-0.8746259434125723
TUBA1A,-0.2739440504161952,0.1436260247619672,0.33135665228075956,0.516809450802092,-0.10632684880780838,-0.17165710220761654,0.3206609296127223,-0.18654844857711295,0.06987897748449154,0.1903792176191529
HLA-DRA,-0.5018056107039491,-0.21753470136367828,0.022298884061298978,-0.4712243228685847,0.5143961911263959,-0.12602765597014642,-0.3199046974253922,-0.40541267769157885,-0.5340397942674293,1.175696700804288
HSPA1A,-0.7085456175803202,0.4659265012346339,0.03841789216753085,0.42255025259638196,-0.3812216030771437,1.164725099784516,-0.05527844049392441,0.31652881091395935,-0.36110601396458486,-0.27190446316511835
WDR1,-0.04497929447714665,-0.361120489534529,0.21246361714924203,0.034073790317311226,-0.12650700677931537,0.44779727586114404,-0.09440951434730852,0.06376279951896195,0.19275536472140192,0.6036440080069333
ACTR2,0.09437752295385696,-0.21391927184262277,0.035752612656715886,-0.2253325730016018,-0.11041448114068914,0.21084144639332358,-0.02860410549186117,-0.32216115974008813,0.24120228978489788,0.8062987606673802
RABL5,0.17956787486842904,0.007268682849655265,-0.24917377124687168,0.2705708384647384,0.49580089432290453,0.43706656252967635,0.21730182129216874,-0.43896212595892153,-0.11842686081617673,-0.28433203026837855
NUDT19,0.23729011471952388,0.12042087670832115,-0.23079872559403625,-0.40722733194840643,0.2920073778590171,-0.10021535050671532,0.6823549382718962,-0.5189738323917367,0.4254446730351488,-0.06471098319830951
HNRNPM,-0.07898472766375432,-0.12811073446195465,-0.09521177949555108,-0.267173117191563,-0.31431623903623546,0.07278833768357797,0.22159206474717397,-0.23300393667193847,0.6170063416381611,0.33417633070954167
C12orf65,-0.028665995147752626,-0.07792179239686084,-0.10998587320111128,-0.06631567865015159,0.6734010399637441,0.42086741180345005,0.35287815718304216,-0.06703418356269156,-0.06972744629374969,-0.03872659182373985
IRGQ,0.4459090644377427,0.2430119362996609,-0.21148265143034584,-0.07293403870430332,0.6385517369479294,0.2266732045921992,0.4465410797046437,-0.22586581377941597,-0.023552806332451694,-0.13070154819142799
LGALS3,-0.06017479062007025,-0.04602954757093471,0.7158622286754325,0.7384836737761641,-0.2645493891190862,-0.1869560849857187,0.2551972451410756,-0.18251888477112152,-0.5795857973949609,-0.20554209848831045
ARHGAP1,-0.17355364939657889,0.026404084894736612,-0.2891500126204817,0.18247885214900886,0.19346305825955623,0.2639049148076795,0.10848219797804433,-0.3617151028136232,-0.15371468291007592,-0.04925355634615273
GDPD1,0.11457586065098521,0.06343627028603352,-0.13739123311562879,0.15831293754810785,0.8142443785150283,0.39196460017398704,0.20614547525252602,-0.1396736810830237,-0.05462789461801266,-0.22838385626539806
NCRUPAR,0.016445940122666085,-0.06541036810252548,-0.0011449464724075514,-0.015031762346898809,0.6507000722755125,0.19058301557914334,0.3042980470917735,-0.07722176414662772,-0.1569892974239117,-0.03466681287978318
RAP1B,-0.09610205807480417,-0.15254385758088362,-0.14298655744744532,-0.18224040446283146,-0.2512271750860308,0.4203783968282038,0.001100975616978939,-0.14064984019168095,0.11014859266888744,0.5558279230099605
HMHA1,0.13970716110708695,-0.32479718125969553,-0.23531795966105284,-0.3718577451464825,0.5532278946864276,0.249553490994313,-0.24073530076395624,0.14692573374460283,0.13469177903523757,0.5125121227030722
TAF8,-0.01495155194637125,-0.00886485893874803,-0.25639532845105323,0.005003616243238635,0.7811580838282723,0.4396731553078289,0.3216593228698717,-0.14804157425612208,-0.002065149390140771,-0.12699356590966496
RAB42,-0.041875725063678634,0.005344776041406176,-0.09874154529451182,0.04663289595583894,0.7241294944580383,0.18884002807972378,0.3905278440256041,-0.03517791676983849,-0.242983422921891,0.09879765586768217
VHL,0.21446729960837901,-0.03775308154831421,-0.24360151364540011,0.04409711573875434,0.7066654096717718,0.29802616724243924,0.34116569488233245,-0.24835376645116372,-0.10281644524266721,-0.06286181623422063
LAMP2,-0.25163125532482084,0.1548542980631518,0.3771448023920695,0.7575553055066725,-0.12005767828627226,0.21134649195367722,0.11840602997258487,-0.20866254522625388,-0.4049827949910624,-0.22266511072668949
HIGD2A,0.06049305205094744,-0.5943376829504998,-0.09365191647565936,0.200820262933416,-0.129510877898864,-0.015103808504134704,-0.1832405969392207,-0.1755178183675086,-0.11314106202750625,0.16104750692902076
SPDYE7P,0.17870012549391295,0.06460677962580103,-0.8622500939942641,0.3556926045302064,0.22247010019777272,0.2615333555291605,0.2734914050016445,0.23976356524090847,0.05676472370580231,-0.05930867737165825
BTN3A2,0.3744499942399648,-0.5734796685146836,0.25461706075040397,-0.19187275346312974,0.2308760339545466,0.4336520244441995,-0.29035456670218246,0.09262643673656945,-0.22077786808124442,-0.176757827312989
CYP4V2,0.23077217046984208,0.14260844257688374,0.1305827028679723,0.4064645351445652,0.8598202987948796,0.6405927470311432,-0.025636048321956744,-0.2177442557126315,-0.12054244820163784,-0.49313064729536527
CCT7,-0.23907956528426969,-0.27582992558798514,-0.03536412016697067,0.16440732069026642,-0.2253390513413416,-0.039630644718407514,0.18962348767871287,-0.20355456709428218,0.4004935255053053,0.09527683565529138
MTRNR2L5,0.6806512266408546,-0.1119897780666351,0.06517631720861464,0.5703122536858729,0.15537084572860915,0.3164965792392188,0.02304090015316186,0.1447680196624363,-0.7403563844639327,-0.28530054771434066
WAC,0.25389359938477973,-0.016145515411459213,-0.19553355304462705,0.2241338754221271,0.4431334566982206,0.255538598757694,0.029078783649678627,-0.3717768808613477,0.08097508954023892,0.029163783537121568
SNHG6,-0.025707200372795384,-0.7632659926672419,-0.19818301191164328,0.025090012056330664,-0.08994243765300339,-0.4118084881095251,0.30623082298461696,0.025994242723162492,0.40287384304517276,-0.08832400861645617
ZNF471,0.4488194681160298,0.3288370083399517,-0.3083155638117293,0.04949675463596709,0.5885429973687666,0.05246775387863002,0.4429251719982531,-0.2151847895396215,-0.23857411063126452,-0.17482759659537714
NF2,0.14771181975549103,-0.035205082511996624,-0.03675389542041133,-0.2107160732946876,0.39753917474033307,0.02050869476440429,0.6805872735876353,-0.12496597350795889,0.34304892795338865,0.1630422246362852
VMP1,-0.2460901696769716,0.3035568880005117,0.15091427228451362,0.4465914895621646,-0.3342791102370258,0.3212699770730935,0.23792545884020977,-0.003871029288928062,0.2009810912587012,0.01823461667421215
CARD8,0.4151540071927749,-0.026223379462014897,-0.12063497380067827,-0.1884680109150955,0.5999421035869247,0.023934479939340145,0.29940480526785224,-0.19068722649321185,0.07842385039349752,0.317118649799891
ZNF793,0.07135967715078208,0.13566345792542198,-0.14452109792625173,0.09344901657078976,0.9887859846872796,0.3810227523116634,0.2946624438448841,-0.14267073693561824,-0.011212828644477948,-0.1445250751083331
ATPIF1,0.18113289422636233,-0.39731087600483966,0.25135476267038886,0.027283464647904834,-0.16666819234964625,0.24678889740360016,0.07835804380775421,-0.3366741402397009,0.32998222282894657,0.0694683496059206
SEPW1,-0.007830352055187721,-0.0203814021400982,0.37523638360637235,0.5857437789208314,-0.19904618142208932,0.01915725041592351,-0.027386094264462264,-0.0027097982341992596,-0.03944281944147396,0.11156855001054827
YME1L1,0.39736805318560453,-0.13921103676416485,0.01814733664112792,0.11490758641062794,0.1901523907747608,0.019465558082073123,0.26296830620913253,-0.34365914557692484,0.04365372023144437,0.20843767475259095
RNF41,0.07046885239501864,0.1043049384083005,-0.15650307425146098,0.11124340614636555,0.7196745547380514,0.25271294423965923,0.2968731874963024,-0.35864289455603954,-0.05538071317015398,-0.09338090013063996
CD69,0.38661118227288244,-0.42198336313878404,-0.3070585047788322,-0.3812077016864043,0.437796550957906,0.2784264841683735,-0.5499458529929215,0.19388482942534577,0.26817474122439866,0.2680700534526368
TLCD2,0.14836207302729573,0.13860168520983318,-0.19698580520078632,0.0969620261793808,0.9168698744699766,0.34697546990431033,0.2779853177898603,-0.223951947942615,-0.1282501202214963,-0.08529822612099398
FKBP5,0.11811796606471284,-0.06111355233579779,-0.6240040291969252,-0.06795286422865383,0.16636204040672356,0.5888845947989997,-0.7208590902706494,-0.5442551784470022,-0.03946758479613767,0.24027415879666278
PAPOLA,-0.1426081943389658,0.2506063131117027,-0.00516015291405356,0.3101915750242241,0.09127327840628308,0.4175495349843959,0.30925755223625817,0.026281173765811395,0.28727480130874705,0.2930824246451153
CTSS,-0.13962971800458593,-0.13132223006312513,0.05996673860453616,-0.27518951648026707,0.4200625711897827,-0.09774784515903924,-0.17135209906432222,-0.3206465164290227,-0.8554745617925544,0.8781414307923253
PCBP1,0.1503558838463958,-0.3025633927132522,0.1289411093350646,0.38799725861520273,-0.2530108336922137,0.20380398014012222,0.07640674571527149,0.15128145302004595,-0.13274252532750744,0.41982471175958846
HLA-DRB1,-0.5586675925182112,-0.16518089610990114,-0.3358138967880965,-0.5900014404190965,0.32263440291409307,0.08477512939550848,-0.36580727293917,-0.30759614967787907,-0.532733099283996,1.1097328244901186
HSPA9,-0.35080584589802805,-0.23288654534741943,0.07710064666170514,0.246928277385056,-0.2908914740700906,0.33079842426838457,0.2006629701057961,-0.22273573239427802,0.2688411293065936,-0.20758866459533842
MDH1,-0.192677615328326,-0.19917567548740941,0.37533175068672125,0.38849336576090654,-0.2773677260892811,0.19803390033299093,0.1718201402306832,-0.15209535271391975,0.19638797407910633,-0.03436807173018637
NDUFB2,-0.017060364864572356,-0.1219358280954553,0.49507010614164404,0.34030918929072435,-0.19789770220101008,0.14400851629615616,-0.09779527025187315,-0.4777436038328473,0.11565858289354151,-0.0991405041487072
RBM4,0.15650840934606883,-0.017646072199187256,-0.1685949972840996,0.34493244614547713,0.009036646079297262,-0.02764462248812097,0.2433850073532272,-0.058015779553671064,0.36650453690305945,0.33011910568051683
CXorf56,-0.00818663290867293,-0.03402530668566445,-0.28460440282118654,0.061913214560840445,0.6498682716939722,0.27798196975533435,0.38069795551384356,-0.06997832829833676,-0.13822953747375039,-0.14586645176623506
ZNF483,0.10790485941995041,-0.14258877214338447,-0.23793653016437785,0.01757303325087007,0.7569596538122105,0.2594771370774328,0.369308031040722,0.058912185601525245,-0.18656055676922317,-0.0072230505849003295
MRI1,0.4149910000788715,0.16125049209660985,-0.49652013929412286,0.0985433259701243,0.48301152869098724,0.1749181876357022,0.38100052983452526,-0.35510547836484535,0.14821648592455064,-0.07306364604946415
LRRC57,0.08663386326500351,0.13971954960604627,-0.11466802898859563,0.07919170978259875,0.6328171983315076,0.37792315991519326,0.44353778420192824,-0.06012528939290788,-0.008296795367166081,0.008528909094761287
COX5A,-0.2874006773590746,-0.46770726802067675,0.27376322142048004,0.09186896944364549,-0.13828665663053327,0.16746016983795037,-0.02715253991696818,-0.4069452914891286,0.26066981768075503,0.0194697180453207
SERPINB9,0.31137903716365345,0.034256075619498526,-0.1423475870541427,-0.36612163921662755,0.3067386804608937,0.15915817770632695,-0.0836973688831537,-0.2174393893584541,-0.17011259918418653,0.8759273872521768
NDUFV2,-0.17768197945673922,-0.3559274819729494,0.11163969076675681,0.12853063646810511,-0.2014672048531516,0.21909768685375403,0.0910214245024316,-0.336594955795524,0.23756655475411784,0.025553753306697926
PTPN2,-0.17662752045441765,-0.031757023247747165,-0.4863505206551293,0.03138326075011618,0.2803571636871681,0.3960856657042968,0.0915638955031809,-0.21979660294119224,-0.057316121403427574,0.2896029331361924
RPS4Y1,-0.2889197304162886,0.525827278328833,1.143707088180169,0.36826173689180575,0.41001186789193544,0.3973349791461794,-0.007499360559763365,0.35176191479900804,0.6684030110183588,-0.33099860095695355
STMN1,0.1235900477407196,0.27365508369784364,1.18731819549876,0.51170610836585,0.11917391486702601,0.16096840777158417,0.48886081661502934,0.08892033450160328,0.48634773186823044,-0.2395182046673926
TADA3,0.1325885731323573,-0.04548806836078154,-0.03336173055450868,0.09638877016174335,0.31601099405078575,0.6124525047569861,0.11793671757104804,-0.41697576727526253,-0.11751012532929635,-0.16226585256984302
CLEC2D,0.23412209138624568,-0.23083515823748724,-0.34166903081654293,-0.4853962662625708,0.3031015106398102,0.5919664828150579,-0.15587996862041045,0.3708334815719279,0.43452052682443537,0.14846960370840318
ATP5G3,-0.15110886501958692,-0.5287443522054179,0.31629579576701583,-0.13149538111232412,-0.3905432757581284,0.178450195082092,0.10802942213422013,-0.2286617314941496,0.2529047361075661,-0.10233754107988789
POLH,0.32775181481108334,0.19476413743103166,-0.25872388068117025,0.020985702576737472,0.7507484476414481,0.284940834435571,0.4198250986746895,-0.36801667909002406,0.13303561574080325,-0.2279513580179072
TATDN3,-0.42068155376878974,-0.17902644946017496,-0.2211213795330218,0.2247428947033262,0.682229258175951,0.2973756566707721,0.31423688946390244,0.09723138785179085,-0.15088470921049188,-0.17744987213432076
METTL2A,0.1391777874375886,-0.21922091286750633,-0.1737783202368289,0.037364755268018815,0.5376708381161098,0.24384886514066326,0.3808848169251887,-0.16258017931867383,-0.03349576693196407,-0.28654006441202984
AUP1,-0.04922657334304736,-0.07653904590224773,0.03655623926648356,0.4066289880453766,-0.2911447916883295,0.12219298455878719,0.19617182500933678,-0.06770584130993373,-0.07703785378584128,0.11817360015951434
VPS28,0.024984168071988246,-0.34934589749261324,-0.1441836987863169,0.037065676946432084,-0.26651435866645184,-0.1530021357373831,0.045463565625146675,-0.09052212239491504,0.11454509305586716,0.18916537693065968
EMP3,0.2358772991570036,-0.7537589152303275,0.5087276405441725,-0.021122848164840675,-0.1696175311394228,0.11055748750048465,0.14521415243197514,-0.3843269425224519,-0.18713964528002627,0.036357486685941874
TMEM230,-0.3911348225781207,-0.1815332507735816,0.08334266248919381,0.5596071229818491,-0.14314312217562677,0.14292763498217723,-0.041306433489997685,-0.031518669562248615,0.04053787183278703,0.06028754447976466
GLG1,0.2541103180763707,0.09060650468010001,-0.5923234414279192,0.3416520426248981,-0.10684214757592479,0.014705884725937505,-0.028087443304356405,-0.19291825487947137,-0.03573795648441605,0.05210414289791768
PHACTR4,0.17790528437882897,0.29339791433264234,-0.025418058424759866,0.15055436413959872,0.7270901735166546,0.21843682494329214,0.5411658048614649,-0.12025015951526885,0.1786780399497191,-0.015006320486852635
PNISR,0.039884072818124866,0.006381588511837719,-0.25744431482165686,0.5891426063336147,0.24900303993813408,0.19990313421275208,-0.21227576703729933,0.10087840268751223,0.17380930839262734,0.14483523672886928
CSNK2B,-0.23504100924958407,-0.4695327397407863,0.0036477128377833123,-0.10593846775826025,-0.2838004411983177,0.2570262264662452,-0.0022211651054074998,-0.1578238610460719,0.11024053230567421,0.2651992921607152
TAX1BP1,-0.035361168520193234,-0.36025102950944776,-0.17033725324952526,0.24836094686313356,-0.40220262594997486,0.27732695405006264,0.08764731421849599,-0.07077900076391316,-0.13534626165426483,-0.08239801462823838
SSR3,0.2841070400539103,-0.24074045844298606,-0.07723273980648018,0.0960405477849154,-0.3219199787122045,0.04212749313789413,0.3006702675363487,-0.5573105804247744,-0.13326965213474862,-0.1551172774047795
MRPS21,-0.08882929021289834,-0.2784154366546363,0.040472124477154287,0.44394765504810635,-0.08525308523346065,-0.2219249753532443,0.2990841782173405,-0.08673718617848597,0.3126963755919493,-0.06981846489725031
LPIN3,0.19049893417220803,-0.20515104092741873,-0.4987604771944629,0.25510786747140035,0.4112287292332757,0.24324694490129395,0.3931370822944009,-0.3758500062359376,-0.13094523168856537,-0.5270722750537771
CCT8,-0.07119696181934286,-0.20765129686713785,-0.06768076820182611,0.12048138267352926,-0.30136561975867265,0.28356396103715664,0.24755596666568563,-0.29814810549412774,0.4747974758752728,-0.037832601307208016
RBM6,0.20553597444246816,0.21769276236222496,-0.39519033909244344,-0.021807734769966527,-0.05968981015876321,-0.23143230332247192,0.17437884845322707,-0.4001118418706393,0.3084008899079075,0.2877121214468467
MRPS16,0.06253536676709477,-0.22091267062393943,0.03271486172014483,0.07580359788715027,0.2610558219089285,-0.06750205930961461,0.5345950081137899,0.08187816734884044,0.26130345316135356,0.3611147331916207
ZKSCAN3,0.08908103826975623,0.0033916516278180917,-0.24447327712352854,0.1485575972287907,0.8136790544000218,0.2203891779948889,0.3157761738574864,-0.12148394894399148,-0.23846493451408626,-0.16615080736710428
LOC91948,0.48273558070205697,0.005825453543717169,-0.029586882712533936,0.4425660951268153,0.521738413580699,0.25572130070678706,0.2845466475757004,0.11870483016951273,-0.24496311477568597,-0.0151692028276969
MRP63,0.03558236692616396,-0.2883349131486743,-0.1371599872185342,-0.19175763783395794,0.238445658371078,0.0346520939467374,0.6507350174129655,-0.3417188886119392,0.1173649941351152,-0.13717275430185288
CCT3,-0.4036211260187938,-0.24801370294823258,0.03753502665200786,0.2757786751717169,-0.24264478283006463,0.027135394401753145,0.4978311272189755,0.012847894954627815,0.42202427541904075,-0.14165058985014264
AHNAK,0.5702929700388469,0.43953425781061606,0.14490873936699775,0.8575840981691407,-0.1588049576659645,0.4614390122415205,-0.45763716107209923,0.0346899115982636,-0.33321659741479126,0.05004398201810839
ISCU,-0.12786189289764482,-0.15249986669218404,0.12332397456836355,0.635052168040024,0.020556803485012418,0.26553369568832424,-0.38390892642406965,-0.1260302595433842,-0.12428689406538868,0.014127458274020177
BST2,0.09309316079874407,-0.49659797690050544,0.21196342025408094,0.26686101566659076,-0.3099466161218349,0.24151249245876327,-0.08298720480626295,-0.35541033735575145,-0.4420163218925216,0.1258784215011501
ANP32B,-0.031511159984731495,-0.36787576193000227,0.23622081137334663,0.15944062365593042,0.0692967260008013,0.16695198278444257,-0.11117682748994928,0.06266634920026246,0.6725521338079609,0.2502245538889865
CHRM3,0.28229670889501124,0.3065161779518892,-0.17933595389803977,0.538217785052319,0.6024241051340034,0.3536044475204009,0.06716685806504595,-0.34366711649734943,-0.26577384181030783,-0.3668521486929908
C21orf62,-0.0009194214208665265,0.09699757183918348,-0.12474246829003519,0.1346769241422052,0.953993288965615,0.33312605255874417,0.2816683705627474,-0.03897767215436434,-0.12577179852459275,-0.09542510123306114
RPN1,0.041444477197243326,0.025746634862586222,0.1368915232381924,0.3006451363977429,-0.39013840676971756,0.23187334006016527,-0.01666929020903631,-0.37460342297167637,-0.060220537664415735,-2.1551998352737473e-05
LITAF,-0.3848113448932536,-0.3698417330916166,0.16546750603964167,-0.09945925381872328,-0.0766539153825151,0.5231555497731998,-0.11660826820374699,0.06950997452022814,-0.3452776118351878,0.5126885108091245
SMIM14,-0.11402079717239008,0.1468664060954134,-0.21779520845114977,0.3550233466157467,0.5062358834084696,0.1808879582379657,-0.0634957150052004,-0.32634017182365593,-0.3631268182617691,0.15962244159798603
CPNE1,-0.3097458943758543,-0.16068331319257265,-0.6071324298253737,-0.20333996585790268,-0.38113811981403595,0.2499563354638435,0.12081222860804802,-0.09232406802094766,0.1623291659704122,0.049724049096195565
SUB1,-0.19385160147235153,-0.15950129105757485,-0.07990174723355513,-0.30434563567640915,-0.23871083176352262,0.5043517017934012,-0.2332417281647118,-0.3691337495260632,0.39001704375840657,0.09629819979258954
ATP5J,-0.035037702002484815,-0.22398714047088294,0.41829115617586693,0.22673233041027646,-0.2666387240440151,0.16654344157380846,0.010548773901160935,-0.48909310512816023,0.2632007120862592,-0.06244320890097605
CBX3,-0.16540660972990565,-0.3837266177363133,-0.07600443609076268,0.05440153851421265,-0.28779082952178636,0.09104659539464885,0.20764204277832468,-0.2844820240786207,0.4502391998573697,-0.1463362776515955
S100A4,0.2653260702766164,-0.523873990994491,0.1500081159047755,-0.713858911987844,-0.1348765183128693,0.7277809282048581,-0.6416278261209247,-0.5330159129032611,-0.34384548448875857,0.18648153376303986
UQCRB,0.1178202882204779,-0.5391175760341061,0.29137306357873505,0.21475184227774033,0.24080657864329189,-0.24166850195987222,-0.0007791914165151403,-0.2503835108413744,0.27564297998833376,0.007652043141136506
AP1S3,0.33283356776518036,0.02790244198151391,-0.06761960210239196,0.04115749540562656,0.8182414940153199,0.318131913596531,0.40218611234284557,-0.17684101004728436,-0.028737249463075,-0.1639980487448079
NLRP12,0.09611027529128326,0.07075187752368021,-0.12839418241410824,0.05130350866090889,0.8334611887673951,0.33874249201652307,0.303882727884305,-0.004639730918212475,-0.12156449662498736,-0.1308150867742739
ERGIC3,-0.16669267121282808,-0.23964577396872483,-0.12097150846498383,0.4478658978511619,-0.28128525618877775,-0.07554562400325388,-0.07333590861869776,-0.4406783690253784,-0.04989508365650961,-0.2200544758966295
SLC3A2,-0.22204008019046673,-0.1017884700974608,0.47560263520620316,0.638819331379348,-0.14426568525672628,0.3316669374714835,0.35039354277056356,0.25759616343099634,0.07157303324289077,-0.11863852439436587
JAK1,0.390038065886083,0.009686110988199367,-0.3823833591567374,0.029435760507187974,-0.08185924155279951,0.17298582617310743,-0.058689105500710555,0.07964488742461663,0.029036328479501824,0.6059932896843706
ATP6V1F,-0.42200007466554246,-0.3642430466626413,0.1395416584177912,0.2549011431519166,-0.2843751183878064,0.03204253913173849,-0.03072963381977416,-0.4576325800643971,-0.1418688458512813,-0.11889358383674312
HERPUD1,0.044564788714096956,-0.13191146930024644,0.14146489205948215,0.0752464437904848,-0.2005711912837621,-0.049129901827849716,-0.1211245967372949,-0.511389359919424,-0.09928023294499404,0.4263386700585625
CCDC144B,0.6664297942098782,0.1850650030141455,-0.6971101514436507,0.08343708875816329,0.259890389091041,-0.059293416985711014,0.6602242034858627,-0.3817157858601925,-0.2180877401856186,-0.4205213114461971
AP4S1,0.37738672141507545,0.014533799057805533,-0.2400748585497146,0.1070828146188401,0.765476858485474,0.12882365418642772,0.3428512383876741,-0.182235980892224,-0.1505021761587085,-0.02500225081153134
ANXA6,0.3465855767622554,-0.5289507502648739,-0.14447525916190326,-0.3323619826348446,-0.10784920637989062,0.3141721511635905,0.11242836546476008,0.1521951614227174,0.500300130111466,0.5243445948659795
CCT6A,-0.21606383960760006,-0.10723747195998588,0.0018412560045597765,0.07531417468405024,-0.39078212616334695,0.06530736536497474,0.3184862258849082,-0.33052576528722133,0.39313099576976207,-0.05776059245759714
ARF5,-0.13058944763087676,-0.06842983949975964,0.16789260216359,0.6255878598267262,-0.10615204445408669,0.37043457994134055,-0.30312918037402686,-0.14284144043627695,0.011206043855915188,0.12463833472540929
C9orf78,-0.04797371778239659,-0.3642624622203148,0.021045106079965823,0.042739431604338005,0.16891633662378086,0.1875343586882138,0.10468896342207167,-0.03146899512802709,0.13759710406834294,0.10184426092998712
UBE2G2,0.32541940052499285,-0.0718189657850192,-0.11803240379924258,0.14738761905173156,0.14800371764372683,0.041525960778951654,0.5874527047226054,-0.318855429637021,0.28224250449344346,-0.08032002381120369
OGT,0.2677058948407549,0.06426556481910024,-0.7713025140182772,0.0938488150354696,-0.12198422181356788,0.45022313215308274,-0.3373317555904065,0.16593837195295608,0.32757149992876267,0.036658211009143404
LMAN2,-0.09308064827561223,-0.05157427695023931,0.11387609758325426,0.04892624731691,-0.38783519002161326,0.36501598097784443,-0.20444596048496816,-0.4725104621160486,0.05450463890899425,0.03549790426051103
